radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,85,98,93,26,39,29,67,72,64,102
0,44,31,13,120,123,74,20,108,6,87
0,52,138,29,1,113,35,14,72,25,26
1,31,18,37,98,74,93,68,17,62,86
0,38,106,109,137,27,35,62,99,7,49
1,46,20,6,29,90,68,34,93,43,30
1,30,26,14,106,102,128,6,58,62,13
1,102,74,86,62,94,83,23,108,75,35
1,14,102,17,6,33,36,63,26,96,123
0,138,36,1,69,50,42,84,21,80,114
1,73,50,67,75,104,44,26,29,68,106
1,27,8,30,13,94,34,7,44,45,40
0,7,87,35,48,52,114,22,51,67,44
0,36,62,89,50,27,7,74,87,138,32
1,12,85,104,20,76,21,128,11,18,78
1,27,36,95,14,8,1,60,105,42,26
0,63,1,107,135,113,99,96,105,93,5
1,58,104,85,62,34,123,16,2,68,30
1,27,138,2,101,76,36,74,14,9,41
1,50,16,81,114,35,6,137,100,17,26
1,120,80,56,1,87,53,106,100,104,40
1,53,28,64,8,26,6,62,13,85,120
1,32,87,54,97,21,64,74,14,68,41
0,50,35,79,67,33,70,30,94,62,85
1,75,49,45,104,21,101,7,103,64,28
1,87,11,93,126,105,114,71,110,123,8
1,104,64,67,62,138,44,36,34,38,129
0,14,34,58,53,62,86,67,138,51,30
0,137,41,71,5,11,6,112,22,2,106
1,34,128,63,96,70,40,2,26,51,104
1,32,74,37,135,1,76,49,109,27,79
0,105,42,110,129,31,7,103,30,126,1
0,84,22,67,26,41,28,8,75,105,30
0,91,29,84,23,94,135,5,70,11,105
1,47,57,21,44,121,5,29,104,22,11
1,87,86,18,83,2,56,107,93,63,135
1,46,36,31,60,26,15,25,33,9,105
1,70,31,32,11,104,138,20,86,62,106
1,93,81,39,87,86,49,23,6,14,31
0,34,25,93,51,59,135,31,84,71,35
0,80,25,36,111,13,6,23,9,11,40
1,41,64,97,87,34,99,136,123,54,105
1,34,136,11,135,87,104,123,33,29,37
1,83,14,44,86,59,30,35,101,108,93
1,92,26,21,54,88,105,59,11,19,14
1,10,62,80,63,84,34,5,7,111,6
1,91,136,75,59,62,26,80,35,128,98
1,87,78,76,138,67,34,85,86,93,96
0,94,63,7,26,27,34,6,42,36,14
0,74,8,86,14,128,93,67,123,34,58
1,50,76,48,85,11,6,75,65,21,37
0,8,76,28,103,25,5,2,6,14,74
1,80,50,46,14,101,56,73,75,51,102
1,2,64,56,126,88,85,113,34,59,123
0,5,30,90,29,1,119,6,11,31,2
1,16,11,84,21,105,22,35,64,43,68
1,93,47,75,30,6,85,27,104,126,63
0,97,6,68,136,83,9,19,11,101,29
0,90,53,83,75,2,17,18,55,128,69
0,22,36,26,75,138,94,30,102,64,13
1,33,6,53,30,23,49,105,91,11,70
0,14,27,36,1,37,35,7,12,81,11
0,40,64,93,10,51,6,75,88,68,104
1,5,86,14,11,32,47,83,109,99,58
1,101,86,59,6,15,20,61,94,72,21
1,71,26,129,6,75,120,11,91,64,74
1,56,136,72,69,76,111,19,75,52,48
1,14,50,21,40,35,56,121,73,91,30
0,6,86,11,71,35,58,45,41,111,33
0,1,97,7,76,128,105,77,71,70,28
1,46,20,9,114,104,126,64,32,6,129
1,6,27,106,2,20,100,35,129,21,30
0,5,1,87,2,76,9,11,27,90,51
1,2,75,21,7,114,13,29,71,34,70
0,112,85,62,42,6,27,34,7,30,1
1,128,44,30,60,11,5,63,64,6,39
0,137,5,93,21,62,106,9,49,138,7
0,98,8,84,9,25,70,39,69,21,50
0,94,137,123,22,26,85,129,32,37,11
0,85,123,75,1,21,99,51,128,59,53
0,105,29,35,86,1,2,123,32,43,37
1,42,6,52,95,9,59,64,56,30,10
0,93,2,5,76,86,53,39,62,30,8
0,101,22,84,1,11,75,5,81,74,46
1,72,7,71,114,3,112,123,46,10,96
0,128,53,44,64,9,97,45,35,1,120
1,95,108,17,86,107,114,104,71,22,85
0,11,77,74,10,14,104,60,5,100,70
0,6,119,15,9,58,69,83,128,76,44
1,88,1,104,56,30,68,113,87,41,49
0,5,137,26,18,36,54,112,74,34,81
1,41,7,34,64,123,119,129,11,76,86
0,67,19,68,46,84,14,50,6,21,16
1,42,70,17,11,63,88,25,9,74,112
1,22,41,33,50,26,104,67,30,75,101
1,53,71,109,43,7,97,101,62,70,59
0,2,22,5,71,54,104,97,14,8,31
1,7,67,17,14,86,105,135,50,70,76
1,61,9,106,56,119,34,20,14,36,42
0,5,14,96,34,87,43,54,78,16,97
1,95,34,86,84,36,75,104,64,41,14
0,80,50,14,65,8,44,88,17,36,112
1,42,129,81,59,9,128,138,137,19,111
1,75,71,76,63,104,60,137,14,74,8
0,19,7,94,76,85,101,56,64,67,103
1,123,50,129,84,44,110,1,72,81,53
0,9,14,120,26,69,5,4,104,42,105
1,21,104,114,91,17,93,19,58,129,50
0,44,46,15,71,14,100,42,41,23,80
0,100,101,70,30,128,105,7,69,62,8
1,114,50,42,54,106,71,22,128,104,41
0,53,40,31,9,27,106,104,64,75,44
0,9,26,14,8,21,99,101,50,41,76
0,71,6,72,30,54,64,50,35,1,60
0,1,79,75,25,42,36,123,30,14,10
0,32,27,101,74,51,62,94,23,84,34
0,91,64,36,81,123,62,85,44,99,40
1,97,6,100,44,88,101,129,128,8,120
1,21,84,44,99,91,76,93,128,42,86
0,53,29,107,7,62,70,102,83,75,44
1,104,107,74,26,1,105,138,57,78,114
1,20,13,37,8,98,11,56,136,81,61
0,14,70,123,106,128,69,21,59,10,84
0,95,5,17,71,51,36,21,30,19,1
0,113,84,123,7,42,14,31,11,1,97
0,17,6,101,104,97,34,103,109,93,9
0,45,91,67,104,32,85,6,78,126,33
0,13,2,62,89,44,57,64,56,41,15
1,19,126,11,60,128,13,29,10,31,75
1,27,33,17,9,42,105,32,97,34,26
1,107,30,4,11,67,105,44,101,136,100
1,123,2,11,4,6,97,26,44,19,76
1,87,83,28,81,34,20,7,68,35,10
0,106,123,54,58,72,63,48,18,75,26
1,42,74,19,56,26,101,51,83,14,8
0,69,9,74,64,11,129,86,75,8,51
1,104,101,73,35,44,86,87,41,2,11
0,129,35,9,101,69,6,36,68,110,34
0,75,19,103,56,85,113,129,83,93,31
1,65,95,120,84,105,36,119,16,30,93
1,87,59,8,22,14,96,2,34,54,84
1,104,70,27,11,123,25,55,74,44,101
0,9,17,128,1,69,120,85,54,26,21
0,19,41,14,1,121,13,86,5,15,63
0,59,105,2,137,44,107,62,138,14,36
0,44,121,111,97,45,2,101,120,6,26
1,32,27,8,109,63,4,50,60,62,54
0,27,74,1,138,28,35,44,108,50,62
1,53,93,112,20,128,11,38,74,1,21
1,9,11,77,2,30,6,26,68,62,36
1,44,71,35,101,54,30,32,102,41,88
1,86,31,1,21,11,7,49,104,35,105
0,3,76,72,74,93,106,104,14,37,89
0,87,20,104,94,63,72,16,31,26,98
1,3,84,6,21,10,25,62,72,14,123
1,97,45,5,35,136,21,70,47,27,2
0,104,20,17,75,70,129,14,37,23,56
1,10,19,135,22,120,43,86,8,137,30
0,31,84,36,104,114,7,73,42,138,76
1,104,103,48,89,35,99,72,95,39,128
1,6,126,135,104,40,77,91,87,9,67
0,75,104,84,1,86,62,72,8,120,30
1,1,5,19,110,104,72,62,11,10,26
0,8,76,60,19,58,20,11,26,74,14
1,26,1,62,75,104,30,2,84,35,36
1,97,88,36,73,86,123,27,16,126,93
1,120,19,98,8,123,71,68,64,70,51
1,15,54,96,50,72,44,85,5,75,36
0,63,48,93,27,85,6,33,30,123,11
0,50,8,22,102,71,64,2,73,11,105
0,32,93,85,11,96,87,64,18,71,21
0,44,36,25,91,75,42,8,80,123,30
0,62,30,23,47,97,27,48,59,15,137
0,126,10,14,64,135,5,2,17,21,104
1,35,104,138,44,52,120,53,94,98,34
0,104,14,70,22,5,50,59,93,75,53
0,28,39,85,56,30,96,31,41,13,14
0,29,123,64,1,35,75,68,17,36,56
1,6,75,96,19,79,8,74,71,36,22
0,51,102,4,15,18,77,11,106,22,36
0,38,87,37,32,35,104,19,105,44,50
0,111,8,136,56,96,35,75,44,31,92
0,5,95,135,21,14,30,29,74,44,123
1,75,25,101,104,72,54,94,26,64,47
1,119,16,123,44,27,71,56,1,68,104
0,48,72,78,74,126,26,49,84,27,1
0,14,129,68,138,84,98,22,114,86,112
1,56,23,14,7,37,5,27,17,96,11
1,67,75,71,123,129,14,5,11,17,49
1,23,53,64,42,62,44,96,31,72,138
0,11,32,137,6,13,76,73,105,8,22
0,75,102,30,104,11,128,76,64,1,137
0,81,74,63,70,75,56,69,22,86,14
0,69,105,70,37,22,27,95,28,9,11
1,75,32,35,9,137,14,95,26,94,84
0,123,114,56,45,30,128,49,32,87,35
1,41,105,74,8,13,22,85,30,70,86
0,44,68,119,23,105,104,22,10,79,5
1,49,101,60,1,123,14,64,109,121,10
0,95,20,104,14,42,138,31,99,77,119
1,81,11,103,128,52,16,50,2,72,74
1,37,99,50,35,1,2,53,27,16,95
1,99,5,69,54,7,71,12,73,86,100
1,20,70,11,101,129,104,72,73,35,87
1,74,2,87,86,6,109,34,26,58,64
1,59,10,138,86,120,100,114,14,52,129
1,17,1,64,9,104,99,6,86,42,85
1,35,22,105,77,56,31,2,85,63,32
0,104,70,119,86,11,33,29,76,77,8
1,75,44,96,26,97,20,45,71,47,90
1,6,9,47,96,83,26,5,98,22,54
1,41,85,87,81,22,71,135,128,9,72
1,112,114,39,128,14,67,27,44,123,106
1,59,102,8,87,91,128,74,9,56,129
1,81,85,104,22,76,7,64,69,138,36
0,70,56,128,26,44,2,37,17,1,68
1,99,57,106,30,67,50,22,25,135,93
1,17,70,105,14,102,5,35,137,54,34
1,1,87,23,26,32,9,7,98,104,64
1,101,11,27,135,76,129,22,93,9,120
1,32,50,8,44,129,126,128,1,36,119
0,9,4,129,83,17,30,22,102,6,27
1,6,2,85,106,86,104,79,114,39,34
1,126,7,35,84,5,71,63,21,11,9
0,19,83,36,28,30,70,9,64,96,6
1,9,7,105,14,104,62,11,45,75,8
1,8,36,49,56,128,28,53,10,84,59
0,5,34,14,86,137,44,54,30,87,75
0,36,4,12,32,14,31,70,9,68,84
1,26,53,57,90,4,14,138,2,19,8
0,28,100,22,43,95,36,106,39,8,7
0,100,137,83,53,21,22,128,14,31,7
1,84,30,12,56,74,7,123,22,10,19
0,13,35,128,98,44,104,26,100,138,8
1,93,16,76,21,101,9,98,97,8,79
0,11,6,88,85,68,22,44,30,119,128
1,138,34,14,104,83,54,121,86,56,6
0,59,6,121,129,37,135,17,87,81,5
0,37,129,93,64,17,7,44,63,68,137
1,44,41,11,97,58,2,114,76,50,48
1,111,6,2,91,28,114,11,68,14,16
1,105,92,6,76,2,9,11,77,85,138
0,22,110,44,3,67,21,36,94,27,138
0,37,67,135,22,86,83,6,47,29,14
0,75,72,71,36,54,99,105,121,1,62
0,59,114,5,11,62,32,75,27,64,2
0,14,27,100,129,67,70,75,26,104,105
0,110,57,37,35,8,101,135,50,36,10
0,30,11,123,16,12,6,64,83,18,41
0,8,42,37,14,86,75,2,26,93,110
1,7,129,64,54,100,102,91,14,93,74
1,1,62,105,2,50,36,102,14,70,73
0,105,31,94,35,104,44,73,30,111,61
0,49,81,14,26,45,36,19,55,35,64
1,2,34,111,87,67,27,47,1,35,14
0,33,2,14,1,138,50,43,10,119,6
1,17,30,7,35,47,76,59,11,57,40
1,71,73,27,48,84,44,86,29,12,26
1,76,138,128,71,43,114,30,96,19,20
0,6,123,104,75,45,5,43,100,74,67
1,35,47,16,39,105,6,30,2,50,7
1,7,32,63,36,129,103,51,25,46,91
0,128,86,35,54,7,15,26,67,17,51
0,2,67,74,7,31,6,104,32,71,113
1,62,16,76,72,56,50,36,6,2,101
1,54,21,37,25,89,26,123,8,27,7
1,104,93,123,22,72,89,100,9,41,86
0,99,45,93,57,88,48,8,98,19,14
0,30,26,14,6,119,73,87,5,2,93
0,106,100,30,36,114,68,34,2,10,50
0,73,54,30,2,35,20,9,101,69,11
1,30,7,39,42,71,69,105,75,4,26
0,105,114,40,80,120,51,48,75,135,13
1,14,98,75,96,70,138,112,18,53,137
1,81,27,14,72,22,93,49,9,50,86
0,47,26,8,36,56,17,21,104,81,5
0,104,100,13,42,105,11,86,123,76,14
0,2,67,27,72,14,26,63,50,86,60
0,137,40,44,7,47,14,22,81,62,105
0,21,27,137,6,54,67,119,120,58,126
0,67,20,100,22,96,106,64,12,75,29
1,95,129,7,50,56,138,40,71,30,49
1,8,26,64,84,75,74,41,27,32,98
0,60,41,63,108,34,6,66,56,42,137
1,35,93,87,136,59,50,6,30,2,43
1,64,41,14,74,99,70,57,33,47,110
1,25,112,70,36,60,97,8,64,34,27
0,89,85,36,30,12,1,19,128,45,7
1,33,97,21,30,67,53,9,44,123,135
1,126,28,27,93,101,84,1,119,2,11
1,93,7,27,25,72,104,89,14,26,45
0,6,123,55,30,34,21,75,94,114,104
0,86,113,99,30,47,105,114,67,85,62
1,86,28,54,50,105,129,67,71,137,138
1,74,10,83,26,47,34,8,75,97,87
1,22,70,74,28,30,137,7,85,101,8
1,1,70,47,2,8,25,48,30,73,62
0,69,26,31,34,10,22,74,41,2,93
1,137,93,87,14,66,83,123,138,36,108
1,120,5,97,9,72,88,14,39,48,26
0,74,114,72,15,44,87,11,64,8,102
1,47,11,105,14,138,59,119,97,86,19
0,54,75,123,65,99,129,68,126,1,86
0,138,17,104,26,101,7,98,39,41,123
1,17,14,26,104,32,67,83,128,62,22
1,30,5,29,44,11,102,43,31,96,51
1,6,14,30,75,90,74,40,12,108,104
1,93,1,137,91,119,74,32,30,35,90
0,30,26,19,47,100,11,8,128,51,102
1,93,6,27,42,62,39,3,76,37,23
1,44,104,33,72,64,42,85,8,9,34
0,54,11,35,21,62,2,51,74,95,27
0,23,64,91,36,55,85,120,87,75,11
0,97,67,104,33,13,105,53,36,75,6
1,93,14,64,49,30,76,44,54,135,102
1,6,75,25,62,2,36,102,74,48,22
1,97,23,70,120,40,53,34,63,19,135
0,67,64,4,128,28,6,37,63,94,75
0,63,5,123,76,99,14,6,93,66,97
0,119,69,60,56,37,52,97,5,44,50
0,58,64,28,41,106,72,11,35,97,123
1,9,8,7,17,67,5,93,83,35,15
1,42,97,67,11,86,18,59,1,14,94
1,70,84,113,71,14,119,50,20,105,75
0,35,19,2,83,49,94,70,5,98,26
0,64,135,6,104,56,112,44,11,29,73
0,7,110,104,90,63,59,108,26,5,21
1,138,86,32,50,2,81,111,14,93,58
1,14,11,64,137,10,69,79,9,44,83
0,90,6,13,5,51,19,8,87,104,7
1,1,37,84,13,95,86,30,114,17,19
1,94,128,32,82,57,26,106,30,23,67
0,31,41,16,74,99,63,14,2,27,128
1,27,44,11,49,23,8,21,76,86,64
0,21,62,46,54,25,101,14,2,33,93
1,104,119,101,6,75,86,5,14,35,93
1,113,69,123,8,91,44,106,99,86,64
1,31,75,86,97,70,76,71,64,135,1
1,23,13,17,14,12,107,31,77,51,70
0,41,71,63,13,30,5,49,62,70,120
0,27,104,56,76,102,19,107,101,41,45
0,30,51,47,44,9,46,70,5,73,120
0,44,11,27,69,62,101,64,67,17,10
1,86,84,59,18,14,126,74,25,1,99
0,13,104,1,9,50,45,18,2,64,97
1,35,95,72,50,99,60,11,25,26,114
0,54,8,71,86,87,120,44,72,100,35
0,47,53,40,114,39,76,38,105,101,93
0,70,36,87,81,20,101,11,26,89,53
1,27,138,106,88,93,22,8,26,21,129
0,10,123,104,97,87,6,64,70,19,5
0,39,78,4,128,23,21,94,27,14,9
0,41,43,8,109,73,11,98,129,52,32
0,128,101,49,35,41,30,113,53,19,86
0,5,119,1,6,138,28,8,85,27,71
1,71,47,93,32,17,4,1,73,26,96
1,56,29,22,105,107,97,50,26,41,19
0,111,12,9,6,126,7,16,56,87,101
1,1,5,6,46,77,7,82,84,47,54
0,9,6,14,25,44,27,74,108,123,42
0,111,6,104,126,47,17,7,25,50,15
1,34,27,6,101,28,75,2,32,47,8
0,85,37,104,74,47,5,49,109,106,105
0,137,14,89,75,17,83,86,41,120,113
0,74,50,2,8,121,60,34,6,64,123
0,71,20,84,89,28,44,63,26,29,72
1,65,86,41,96,119,87,129,39,9,44
0,71,75,84,41,104,19,53,56,89,5
1,52,107,99,35,54,7,48,64,104,108
1,35,88,7,11,85,5,93,110,97,75
0,9,86,119,27,44,1,114,4,75,67
1,32,41,64,138,102,27,2,106,67,52
1,80,85,1,50,15,25,42,138,3,126
1,6,86,74,59,71,76,136,8,30,45
1,62,54,94,104,5,76,135,46,27,100
1,138,120,67,51,50,58,97,86,34,44
0,55,75,16,84,44,31,18,64,123,2
0,1,113,60,31,30,21,75,70,44,26
0,44,62,29,129,34,8,49,9,30,21
0,6,14,137,138,72,64,75,53,17,95
0,101,104,52,72,93,123,135,136,80,79
0,138,49,1,32,21,75,26,113,67,23
1,123,38,5,2,56,119,106,93,111,42
1,44,20,84,26,14,1,106,101,91,81
0,93,7,84,53,26,109,43,70,129,48
1,50,60,74,104,27,91,1,85,34,2
0,21,53,84,112,59,5,8,22,7,19
1,44,26,137,25,75,51,126,14,99,67
0,6,2,49,74,14,46,42,54,64,9
1,120,78,93,47,7,84,46,98,21,114
0,90,135,34,76,12,84,35,104,70,11
1,20,44,17,62,92,100,14,11,2,128
0,35,5,2,80,77,16,14,26,42,17
0,60,119,35,11,32,25,26,93,96,17
0,114,74,5,97,41,11,100,84,106,40
0,11,2,123,50,52,128,26,98,7,44
1,74,68,98,89,9,48,71,129,15,53
1,97,44,14,49,36,95,114,26,50,76
0,17,35,14,68,8,70,21,11,34,49
1,17,31,60,63,38,70,44,87,28,50
0,85,48,36,27,93,52,50,41,62,15
0,86,137,54,83,104,6,80,75,20,53
0,40,43,81,16,86,75,97,94,84,26
0,29,6,114,86,5,68,104,101,67,23
1,9,2,27,35,8,1,26,49,71,21
0,44,74,68,137,114,93,85,62,90,14
0,31,72,7,11,128,119,100,93,137,47
0,86,111,35,96,63,52,14,105,104,114
1,104,70,17,26,28,34,32,113,53,98
0,21,41,87,101,99,31,64,97,6,11
1,37,14,54,27,15,50,47,88,74,44
1,93,39,106,81,64,5,114,128,71,53
1,30,93,91,15,47,106,84,14,19,59
0,2,1,71,82,87,14,35,27,5,95
1,51,12,137,5,35,22,6,75,7,23
1,50,71,89,34,110,33,21,27,44,2
1,26,128,104,67,138,50,106,123,93,55
0,63,81,106,86,69,88,76,31,29,8
0,42,51,120,14,101,7,84,123,43,8
0,86,29,8,64,101,35,14,97,44,105
0,8,76,30,84,81,56,21,31,6,86
1,83,49,100,70,119,47,35,72,1,104
0,82,84,35,2,70,83,1,21,16,119
0,86,120,106,94,101,14,43,8,87,102
1,60,44,105,84,80,99,21,119,32,59
0,75,32,84,2,128,29,45,87,109,137
1,31,44,3,71,17,22,58,19,50,4
0,13,86,96,22,35,16,71,1,83,2
1,8,9,97,90,76,138,19,22,84,44
1,6,97,11,26,28,73,63,33,41,49
0,14,87,111,128,48,18,75,55,36,64
0,27,2,74,30,10,64,114,14,111,137
0,94,25,31,81,110,136,27,21,70,35
0,28,106,79,8,31,5,99,35,27,44
1,75,60,52,136,21,14,36,72,114,121
0,137,111,53,44,99,19,41,45,27,2
0,27,2,1,63,43,8,74,97,16,20
0,100,121,1,4,21,93,129,104,97,91
1,54,23,27,90,39,119,8,45,72,95
0,129,6,27,58,22,138,30,26,53,41
1,93,30,97,129,11,86,35,102,108,111
1,128,27,85,13,67,88,84,35,45,41
1,30,56,47,60,126,120,71,110,6,11
0,104,26,87,137,1,75,85,84,96,46
0,68,64,2,63,106,93,86,43,5,113
1,71,28,4,23,64,88,66,21,27,44
0,84,68,106,86,28,1,54,17,138,135
0,75,35,16,64,34,85,128,63,36,123
0,50,13,6,4,11,100,104,20,39,41
1,72,86,49,89,34,44,2,129,14,36
0,30,89,80,34,129,54,11,15,119,51
0,30,74,14,3,12,1,26,49,58,56
0,56,9,79,75,29,1,113,96,11,121
0,11,69,3,34,1,74,47,56,26,62
1,41,22,105,7,62,9,2,1,83,74
1,77,13,57,71,56,65,62,10,30,14
1,97,45,105,17,42,53,138,31,93,120
1,96,63,50,40,25,7,14,1,31,2
0,84,74,108,41,30,93,105,85,34,37
1,14,63,94,44,55,28,36,27,69,64
1,31,101,6,19,38,62,59,71,67,102
1,63,99,75,50,59,34,109,27,13,14
1,2,89,30,123,64,101,104,93,13,87
0,91,2,8,56,19,109,52,62,86,68
0,106,1,14,105,3,5,64,56,102,91
0,114,64,17,36,109,14,71,11,81,56
1,106,128,105,2,9,135,61,35,34,71
0,30,138,128,104,47,34,70,5,14,85
0,27,137,67,31,59,54,76,23,123,75
0,104,67,50,85,81,70,36,68,14,2
1,5,105,1,114,2,101,27,119,70,104
1,93,72,101,79,104,99,48,123,94,14
0,45,58,67,2,73,75,6,114,74,41
1,21,93,79,22,86,87,36,7,63,35
0,79,48,43,29,84,6,11,98,114,85
1,44,87,106,128,70,129,105,92,95,59
0,27,14,6,100,59,56,77,4,19,36
1,86,121,114,7,8,11,39,29,37,71
1,71,12,126,108,45,50,6,106,40,42
1,112,11,2,85,67,40,19,119,8,135
1,101,63,14,62,31,9,128,97,35,70
0,73,86,65,23,40,75,78,106,5,126
1,128,100,2,8,15,53,138,27,14,70
0,85,100,14,3,27,44,75,138,121,54
0,71,64,22,81,65,44,14,104,30,91
0,37,67,103,43,14,6,137,129,31,86
1,105,59,128,6,91,19,30,106,9,93
0,71,74,8,138,9,30,109,100,34,108
1,11,31,71,54,69,138,119,135,4,96
0,49,93,114,20,17,27,97,6,100,36
1,37,63,35,91,99,53,82,10,14,135
0,7,42,84,1,23,5,93,104,106,101
0,47,84,83,43,69,26,136,91,87,42
0,28,6,100,39,86,92,32,75,85,60
1,14,87,59,37,62,19,44,123,105,35
1,135,11,7,18,64,107,25,48,57,36
0,112,85,6,86,84,31,10,47,101,16
1,72,1,106,21,75,128,32,60,35,41
0,123,26,42,69,96,31,38,41,86,76
1,49,71,34,26,6,85,73,56,5,25
1,70,30,87,100,77,51,6,9,2,21
0,86,23,5,22,67,137,54,69,100,64
0,14,99,41,16,30,85,100,123,8,46
0,128,71,74,53,103,73,64,63,5,62
0,10,123,27,8,7,93,35,37,77,113
1,56,137,101,136,33,64,135,72,54,2
1,53,64,48,16,44,27,129,14,36,8
1,10,30,17,19,5,119,36,28,27,11
0,90,22,21,13,32,28,30,35,20,45
0,110,109,20,136,82,69,85,7,86,31
1,30,96,67,87,100,62,44,34,105,50
0,101,34,138,26,58,9,93,1,104,86
0,93,30,6,59,9,84,74,2,67,51
1,64,72,104,80,1,128,19,33,106,8
1,1,58,2,128,18,26,106,86,44,104
1,67,35,128,101,51,93,76,27,36,84
0,52,94,51,62,89,55,104,70,93,23
0,137,101,22,48,27,97,12,75,83,126
0,14,32,34,101,7,70,2,56,5,9
0,83,26,56,102,108,14,50,119,9,104
0,123,2,47,30,74,101,91,75,11,50
0,85,69,106,93,75,111,5,104,8,136
1,69,61,26,96,56,31,97,34,44,83
1,25,99,86,87,109,27,104,9,42,95
1,20,35,67,30,2,10,75,85,74,123
0,66,93,137,88,17,56,94,46,75,83
1,98,126,51,54,74,30,29,57,44,10
1,15,10,30,40,32,138,54,53,64,39
1,136,73,2,56,48,44,59,138,33,15
0,75,70,101,36,104,67,49,50,137,128
1,93,112,104,11,7,44,83,36,62,102
0,1,9,52,85,21,63,86,30,34,77
0,50,44,89,2,5,75,138,42,11,56
0,20,11,86,4,135,74,12,128,49,107
1,8,19,14,59,121,102,80,91,86,7
0,16,85,121,114,74,84,67,6,68,51
0,82,2,74,10,58,1,7,59,8,9
1,23,84,53,14,93,56,26,29,73,19
0,21,20,35,44,64,30,56,14,49,72
1,21,107,2,1,86,10,32,7,128,138
1,6,31,9,2,10,109,68,41,30,71
1,8,47,36,32,90,69,128,67,31,76
1,12,7,59,60,30,29,8,76,107,105
0,19,85,113,56,42,26,12,119,36,97
1,102,64,126,93,121,105,101,21,49,69
1,34,70,30,50,2,42,89,86,96,123
1,79,9,42,5,48,15,60,30,80,76
1,50,53,54,120,86,13,30,14,93,136
1,126,72,14,42,123,33,97,6,104,44
0,14,50,110,55,16,18,11,48,26,104
0,64,8,26,6,59,5,41,85,31,63
1,113,33,101,7,104,14,89,34,56,74
1,18,5,44,47,137,101,98,64,93,87
0,98,27,73,123,114,56,40,97,8,30
1,97,43,11,19,5,36,1,71,33,129
1,76,16,85,97,94,86,9,83,41,101
0,101,30,96,54,8,111,123,11,28,70
1,41,34,59,30,48,93,51,58,26,5
0,11,136,36,112,64,75,8,71,2,126
1,4,138,62,26,14,18,45,107,108,86
1,105,108,50,70,75,74,9,86,123,10
0,27,128,114,14,74,53,129,31,56,57
0,128,77,67,104,14,120,7,18,5,11
0,15,91,6,22,84,25,44,96,101,138
0,84,62,97,76,77,12,14,105,121,126
1,97,87,9,80,138,83,8,58,82,88
0,4,19,13,15,26,11,17,87,14,93
1,87,2,35,5,67,6,104,138,74,27
0,85,14,17,64,109,121,74,104,8,75
1,100,44,11,45,104,136,1,30,99,53
0,2,54,14,84,86,88,123,81,75,121
0,21,84,67,128,14,75,114,33,62,48
0,103,26,22,113,70,14,45,36,23,16
0,31,14,20,85,41,6,9,21,36,123
1,138,5,11,75,49,25,107,57,95,136
1,75,6,49,83,36,50,114,60,73,101
0,30,44,11,31,98,99,35,138,83,76
1,60,58,42,101,71,18,100,136,35,14
0,68,35,41,104,9,26,97,11,44,75
0,135,25,22,97,5,70,81,53,37,69
0,97,114,40,113,64,86,14,12,87,137
0,8,105,56,137,84,123,138,93,6,47
0,104,85,44,19,75,47,41,26,9,74
0,97,101,104,14,30,29,70,40,74,68
0,106,129,67,22,5,101,93,54,75,64
0,128,16,51,6,35,26,96,80,53,86
1,137,30,114,59,105,84,8,85,74,5
0,123,99,93,39,75,8,35,101,69,26
1,137,35,30,76,109,44,11,104,43,9
0,64,114,8,16,26,27,76,12,105,77
1,106,30,2,5,4,123,46,35,85,54
0,105,14,17,27,44,8,31,113,86,23
1,75,26,93,120,40,64,104,19,36,8
1,85,67,59,75,14,35,30,48,51,121
1,27,9,10,14,11,104,63,89,25,44
0,27,30,7,54,11,10,93,128,86,8
1,30,35,25,79,71,69,121,17,114,74
1,34,86,104,90,56,59,85,1,19,21
1,47,138,5,56,62,86,93,51,14,28
0,43,7,138,75,84,81,54,33,74,111
0,137,25,48,101,5,75,53,2,31,6
0,26,22,138,44,29,27,56,108,114,72
0,12,83,93,43,102,137,99,44,22,101
0,34,36,30,73,31,63,7,44,23,87
1,44,49,17,7,26,2,81,25,75,54
1,74,85,128,111,1,25,9,6,113,36
0,92,26,83,13,114,97,54,123,34,59
0,86,70,138,9,22,14,36,23,123,6
1,48,114,16,86,62,1,21,120,64,101
0,44,38,76,26,83,19,109,59,17,7
1,96,85,8,46,50,11,101,54,13,102
0,84,1,113,30,54,14,8,100,34,129
1,6,44,74,52,85,104,56,39,41,30
0,121,11,59,86,44,101,56,97,123,138
1,67,97,11,30,31,78,6,19,34,111
0,135,49,86,9,67,34,14,30,40,6
0,104,84,40,65,35,27,5,106,6,43
0,101,84,27,6,2,31,19,56,9,47
0,94,123,71,64,21,47,110,58,44,98
0,6,9,96,86,64,123,53,27,47,114
0,99,12,34,75,135,98,20,93,11,101
0,35,41,50,88,6,67,14,2,26,13
1,14,6,104,128,93,53,37,2,35,36
0,14,93,42,26,138,104,119,135,91,11
1,44,86,30,62,22,50,34,104,14,101
0,45,44,2,86,22,67,11,75,36,88
1,101,75,42,47,11,105,69,21,56,30
0,9,106,114,138,26,87,93,74,96,21
0,96,128,107,1,74,11,14,99,102,27
0,29,114,128,11,97,86,119,47,75,4
0,14,106,75,11,25,104,8,74,90,5
0,56,81,85,6,119,30,47,138,69,86
0,16,26,39,12,84,35,9,95,64,96
