radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
0,53,86,11,38,1,44,46,26,55,33
0,20,100,39,93,9,68,71,42,11,58
1,102,75,44,40,19,73,96,36,5,54
0,18,75,96,71,46,81,91,110,92,74
1,7,100,93,58,54,61,19,8,74,28
1,21,90,99,112,6,46,2,61,18,39
1,28,57,1,101,73,30,16,106,34,104
1,11,53,99,100,37,104,47,90,85,7
1,11,32,20,35,70,37,73,28,51,5
1,55,8,57,46,33,28,41,3,50,73
0,73,8,19,50,39,5,86,95,21,104
1,42,56,112,74,51,28,33,34,73,68
1,27,106,85,93,20,34,25,72,98,13
1,7,5,21,72,48,85,36,4,46,64
0,84,110,1,7,76,39,5,12,106,88
0,97,73,104,11,68,74,14,41,40,47
0,19,34,44,5,8,69,1,100,101,82
1,2,67,69,11,112,44,25,76,104,10
0,28,44,31,16,74,71,19,112,106,68
1,25,102,106,87,69,26,40,19,74,4
1,27,106,90,32,21,93,25,88,33,39
1,107,41,1,27,73,100,44,11,33,88
1,44,14,71,9,53,100,1,58,11,13
1,86,11,60,56,105,48,100,57,25,65
1,21,11,104,68,14,30,73,42,8,27
1,44,46,70,84,21,2,14,72,41,31
1,74,28,85,7,1,21,110,10,46,75
0,30,55,32,93,11,62,25,67,20,31
1,19,2,107,32,101,28,40,50,47,34
1,112,1,101,11,21,26,19,100,42,30
1,102,15,72,31,84,6,51,28,30,7
0,87,11,112,42,69,1,78,53,39,102
0,97,8,94,31,5,85,2,87,21,1
0,1,87,21,86,46,26,2,94,35,110
1,9,87,11,101,41,8,21,88,96,57
1,36,28,3,44,11,70,35,5,19,18
0,39,100,84,27,7,42,70,5,14,21
1,104,73,13,70,14,30,74,94,47,100
1,99,84,53,67,22,68,21,73,81,16
0,71,7,33,19,48,14,42,110,69,31
1,11,71,55,12,84,104,74,60,94,5
1,41,30,22,5,54,39,26,21,72,14
1,69,48,21,50,16,99,28,55,11,71
0,8,69,26,73,100,60,35,2,82,25
0,44,29,88,34,5,59,36,25,42,102
1,21,36,64,69,88,86,63,10,2,46
1,110,50,42,7,11,37,21,100,75,55
0,34,18,37,67,22,21,102,64,7,44
1,46,106,31,74,42,7,12,21,48,11
1,5,30,39,73,42,21,82,53,28,34
1,11,16,67,50,41,21,37,80,25,46
0,62,101,44,39,19,46,100,67,112,51
0,28,72,100,39,112,47,81,71,105,12
1,87,45,44,104,14,9,93,28,76,50
0,90,62,73,18,100,25,93,28,11,9
0,11,28,67,75,107,51,94,59,30,53
1,14,102,48,86,39,21,28,87,44,31
0,32,8,33,74,23,67,75,62,19,102
0,19,60,36,68,104,32,50,53,73,110
0,69,73,8,12,90,93,57,46,42,7
0,102,39,7,112,49,12,28,75,72,50
0,112,16,1,11,7,25,21,48,42,50
0,71,95,28,21,7,37,67,104,75,20
1,69,21,46,1,71,39,74,104,8,57
1,74,100,8,86,4,62,11,112,42,104
1,74,1,69,30,50,7,6,13,11,100
1,3,23,9,11,112,83,74,18,86,46
0,39,55,22,93,53,28,11,44,25,87
0,71,23,10,39,74,94,90,40,73,98
0,25,8,2,73,26,67,14,86,85,90
1,69,64,73,43,19,11,14,20,4,36
1,100,94,55,32,13,47,81,1,57,20
1,44,68,31,96,74,47,100,112,26,41
1,5,52,9,8,98,75,14,88,41,87
0,8,39,69,22,65,102,28,11,31,83
1,64,9,86,8,21,105,11,97,5,17
0,67,44,5,74,21,32,90,99,11,26
0,11,16,44,87,99,35,55,9,18,81
0,21,73,36,18,56,69,28,44,57,68
1,45,8,14,99,62,49,57,101,6,56
1,71,46,14,30,34,73,93,26,101,11
1,8,5,60,61,22,31,75,109,19,78
0,35,57,74,7,11,72,25,28,71,32
0,1,73,99,87,21,104,93,106,76,70
0,68,46,31,103,32,39,104,9,1,102
1,21,69,27,70,19,58,35,47,8,9
1,9,69,12,84,62,11,86,8,21,110
0,30,97,27,93,32,106,5,51,60,72
0,39,35,18,16,50,91,19,27,67,100
0,37,53,8,78,98,54,21,46,59,105
1,42,62,102,71,21,31,11,69,14,39
1,51,21,20,42,101,74,104,87,73,39
0,61,98,82,45,36,7,70,21,79,94
1,68,74,11,97,6,84,102,41,20,21
0,44,50,8,101,65,57,30,95,74,5
0,28,26,74,69,73,46,81,31,72,30
1,11,60,70,38,99,14,30,73,8,7
1,72,15,42,104,105,74,1,27,17,95
0,10,104,20,47,73,7,102,36,25,8
1,9,1,26,22,55,80,63,20,30,94
1,11,32,30,88,8,19,101,107,42,46
1,36,49,23,84,104,79,11,93,7,21
1,95,86,26,9,104,46,8,97,7,23
1,11,62,42,2,75,27,21,1,32,74
1,8,54,39,73,14,64,28,47,21,7
1,72,51,5,102,74,19,14,100,26,21
1,70,11,50,91,28,2,87,21,100,8
0,49,80,37,14,64,42,11,20,86,100
1,71,73,68,48,25,19,57,44,26,55
1,44,101,99,21,97,94,59,49,23,76
1,25,45,70,5,71,86,15,11,61,62
0,19,30,1,58,51,11,21,14,44,96
0,73,19,9,21,75,8,97,47,112,11
0,9,45,34,100,41,27,44,57,80,39
0,107,13,56,11,7,112,54,73,55,14
0,7,51,106,33,19,97,11,55,81,94
0,10,31,98,106,20,87,50,59,21,14
1,7,18,11,91,39,86,50,87,15,73
1,59,50,100,47,5,11,106,9,85,51
1,49,36,52,14,72,39,105,1,98,26
1,87,21,68,100,59,53,86,88,8,11
1,55,93,32,74,83,18,39,112,62,97
1,44,9,28,103,50,11,104,99,32,19
0,62,110,73,13,2,86,93,47,103,11
1,39,53,63,21,78,67,13,20,85,38
0,19,100,39,75,56,9,11,63,55,25
0,22,69,104,27,20,93,11,32,36,25
0,39,21,111,57,67,11,69,75,28,110
1,111,8,50,28,11,57,7,2,74,104
0,40,6,29,26,47,61,85,86,7,39
1,106,94,51,57,42,54,3,104,78,95
1,7,11,32,9,30,84,93,74,2,40
1,53,11,97,20,42,74,102,4,16,88
0,28,29,47,75,30,55,26,11,60,48
0,96,39,54,67,105,22,42,100,30,57
1,1,21,71,55,112,8,3,28,25,106
1,29,86,60,14,44,27,21,7,6,106
1,9,26,14,22,56,7,55,16,21,99
1,99,44,11,26,107,73,93,3,21,68
1,11,62,42,21,5,26,4,14,73,104
1,11,95,81,57,17,42,70,71,21,67
1,98,84,47,11,54,101,83,42,16,7
1,48,58,85,21,26,101,73,25,91,72
1,60,65,93,50,46,5,67,85,11,28
1,30,100,21,16,72,60,63,101,93,106
1,2,7,5,74,56,14,106,82,20,19
0,48,21,73,52,104,54,9,95,11,17
0,20,25,1,11,21,55,46,106,101,112
0,6,5,21,14,25,16,39,67,112,99
1,104,19,21,62,50,74,110,9,70,2
1,72,78,33,112,73,106,100,41,69,7
1,67,3,100,62,19,32,7,44,40,34
1,19,91,42,68,97,8,1,7,21,74
0,84,25,73,70,83,11,54,1,97,68
0,52,25,81,53,19,93,57,83,73,48
1,51,75,84,69,8,39,35,26,74,112
1,46,100,75,59,71,8,16,73,50,110
0,29,11,28,104,50,21,57,66,32,4
0,15,21,102,71,8,54,106,112,104,28
0,99,47,58,25,5,10,75,51,93,102
1,4,71,39,72,5,21,93,7,11,86
1,64,21,9,28,104,46,40,68,72,84
0,55,1,35,104,22,41,44,36,39,65
0,21,29,106,23,111,56,80,11,100,31
0,1,59,69,39,14,18,106,73,50,8
1,69,1,74,102,98,112,93,28,26,13
0,87,44,21,93,64,68,67,110,11,28
0,47,36,2,1,50,95,7,42,74,72
0,30,95,42,46,64,63,68,12,7,33
0,86,100,42,21,55,74,7,112,72,106
1,19,97,31,11,75,91,101,100,81,69
1,58,11,42,65,75,25,46,112,8,21
1,39,15,67,85,9,14,33,40,110,21
1,3,31,104,42,11,69,21,1,70,22
0,25,11,73,51,55,39,60,20,100,72
1,36,21,33,60,90,100,67,43,93,7
1,28,19,25,26,62,97,50,21,102,8
1,8,67,50,47,94,56,70,14,36,99
0,71,62,109,25,86,39,36,30,23,93
1,22,63,65,73,33,5,21,86,39,42
0,50,1,75,107,73,72,69,11,86,5
1,59,90,7,18,32,21,40,100,26,12
1,104,74,56,31,67,21,72,27,93,26
1,72,11,26,7,56,21,36,69,75,86
1,42,11,69,36,39,112,56,28,101,21
0,49,7,14,12,43,1,33,21,40,36
1,86,6,69,52,67,102,3,71,21,44
1,15,107,35,90,73,54,68,51,74,104
0,60,106,39,100,84,3,38,54,49,101
0,27,100,48,104,101,30,57,1,59,35
0,11,93,68,74,112,73,40,1,9,88
0,101,22,71,39,32,87,100,31,69,42
0,86,21,74,100,25,7,1,14,103,11
0,50,72,46,71,62,8,112,40,55,68
1,21,87,19,85,7,11,100,28,1,75
0,3,40,68,39,81,1,105,21,86,14
1,21,20,1,97,39,11,67,100,31,59
1,21,18,75,102,59,67,39,32,16,81
1,73,55,9,26,56,72,21,50,12,90
1,22,4,39,12,62,2,74,93,28,86
1,35,14,70,27,42,8,2,75,13,12
0,11,53,7,30,54,50,104,73,102,86
1,48,78,85,106,20,30,74,84,14,72
0,67,32,74,59,111,9,25,84,19,21
1,100,9,30,11,10,101,1,62,15,29
0,11,86,4,73,75,28,21,1,18,104
0,81,30,6,86,14,27,97,28,11,87
0,36,11,81,112,75,57,93,28,30,59
1,42,39,88,19,112,51,21,8,40,64
0,62,14,104,51,54,7,97,57,39,73
0,109,62,101,100,14,57,106,21,42,44
0,85,7,12,61,21,94,42,2,91,106
0,26,93,68,39,78,29,42,19,75,73
1,67,50,107,28,74,71,75,69,21,1
0,50,12,11,104,7,21,51,79,64,42
0,74,47,4,36,1,70,21,73,25,12
0,44,11,42,90,32,7,26,1,21,69
0,110,87,54,90,11,16,88,57,70,76
1,44,100,89,9,11,22,107,50,59,25
1,21,18,56,75,102,55,72,32,79,11
1,28,112,11,23,71,68,21,41,107,62
0,49,8,79,36,33,19,66,39,31,21
0,66,46,42,112,80,50,7,106,20,11
1,21,67,7,12,36,22,23,1,104,106
0,51,50,5,21,12,98,101,62,70,19
1,21,28,1,19,31,3,100,48,74,50
1,73,11,20,7,104,8,50,14,59,68
0,28,104,68,4,26,65,33,89,48,99
1,74,42,63,71,5,106,19,94,3,73
0,7,110,106,21,105,84,17,36,1,100
1,35,49,18,9,112,7,85,28,67,54
1,59,46,111,42,68,98,49,36,73,62
1,85,50,84,67,106,41,92,100,21,25
0,28,81,62,13,12,82,35,44,75,56
1,95,75,7,2,37,12,25,96,19,66
0,73,7,69,67,26,19,8,5,83,62
0,42,69,11,29,16,1,46,26,28,85
0,104,74,83,50,42,26,55,68,72,21
1,97,29,104,1,9,31,37,48,2,94
0,70,9,104,73,50,28,22,30,103,2
0,69,9,5,59,1,48,85,84,74,22
1,34,32,54,26,11,39,75,106,30,97
0,19,32,69,40,74,75,73,104,1,20
1,86,54,22,100,35,73,31,8,68,53
0,36,11,21,8,18,12,69,112,46,9
1,28,42,86,69,73,112,62,85,39,8
1,37,104,41,30,11,36,106,69,111,21
1,74,29,28,13,62,32,98,100,96,88
1,112,7,60,67,88,5,11,87,71,8
1,84,42,98,106,53,74,50,67,71,57
1,10,22,96,26,104,9,1,40,100,11
1,93,7,9,75,25,97,33,19,11,21
0,26,97,49,23,81,13,76,59,42,28
1,74,47,71,105,14,5,37,8,11,69
1,43,42,90,62,100,25,36,7,32,104
1,69,26,11,1,87,14,25,71,51,93
1,41,36,100,39,22,93,64,14,101,28
0,46,25,50,1,74,8,53,5,51,21
0,30,69,72,48,85,105,87,82,59,18
0,60,22,62,31,72,67,64,55,5,74
1,86,73,69,67,25,112,65,75,11,46
1,47,5,71,42,106,80,11,25,101,12
1,20,8,11,21,112,7,39,9,4,74
1,33,83,16,1,21,70,48,46,30,55
1,75,13,106,97,57,102,86,112,19,25
1,72,11,68,69,112,86,55,44,9,5
0,51,18,86,45,71,81,21,68,28,33
0,7,27,48,58,67,61,46,84,86,11
0,71,68,11,35,7,86,112,73,8,51
0,45,2,71,44,25,11,32,14,101,87
1,112,100,2,19,11,57,56,50,46,30
1,17,87,36,67,31,13,73,33,25,23
0,25,11,104,73,58,69,57,112,21,72
0,41,74,3,57,85,9,94,58,6,16
0,112,73,11,30,28,1,69,18,34,86
1,92,37,97,54,49,19,11,98,86,91
0,55,88,8,71,11,104,26,67,64,21
1,50,39,18,42,1,25,15,28,73,21
1,55,83,11,64,18,72,112,68,76,98
1,49,106,14,57,39,2,78,50,11,67
1,71,39,42,11,7,104,16,75,93,8
0,73,14,54,7,44,19,5,87,9,97
0,34,102,21,26,6,5,11,8,87,96
0,73,2,38,39,7,75,64,83,11,26
1,72,102,110,46,58,35,21,62,31,69
1,17,85,44,100,98,11,79,72,39,30
0,73,75,25,44,7,43,51,28,5,80
1,23,100,93,28,64,65,87,73,8,2
1,36,85,50,67,74,79,47,48,20,34
0,63,41,104,4,26,42,2,43,71,3
1,62,47,54,25,11,110,32,44,8,90
1,51,71,35,99,9,110,12,25,20,6
0,71,93,98,40,94,72,26,7,39,21
1,72,100,73,68,26,50,39,16,44,28
1,21,69,1,50,75,93,14,70,59,91
1,5,25,106,101,19,50,47,100,30,49
1,25,46,50,19,102,39,57,1,21,5
1,87,33,71,4,39,74,93,28,100,69
0,106,70,75,25,88,68,100,51,47,44
0,11,109,68,38,84,88,71,39,8,104
1,13,69,57,94,62,28,14,47,55,46
0,104,55,87,57,42,15,19,12,26,5
0,7,2,72,74,96,94,11,101,93,9
0,106,112,98,87,8,110,1,7,107,21
1,60,98,50,16,67,21,85,1,68,74
0,14,52,21,28,39,86,93,87,105,34
0,3,21,23,40,44,30,106,39,29,86
1,11,43,68,112,106,27,35,7,73,90
1,14,3,21,57,11,87,17,7,67,61
1,11,100,85,70,71,73,68,19,91,2
1,35,7,15,70,8,100,21,14,18,4
1,93,75,74,9,86,97,62,39,72,31
0,21,46,72,6,92,112,35,107,2,81
1,21,30,42,74,3,104,31,12,34,7
1,112,21,50,44,14,90,104,39,9,93
1,35,46,26,62,14,84,25,93,21,42
1,44,3,8,31,11,57,74,86,1,14
0,16,104,74,97,83,28,62,112,81,21
0,21,32,59,34,57,39,6,93,2,30
1,21,71,54,7,106,60,73,16,93,43
0,4,87,82,46,60,69,16,11,8,50
0,41,31,30,88,110,3,98,25,8,27
1,47,100,112,4,106,44,39,50,93,104
1,69,44,11,105,59,26,99,22,42,31
1,93,68,83,39,46,29,48,73,51,74
1,11,6,68,26,21,94,67,8,10,62
0,26,11,1,59,74,86,32,45,41,50
0,50,110,44,52,73,4,41,26,103,62
1,54,74,46,98,8,87,64,72,1,2
1,100,19,73,68,65,75,104,61,93,86
1,21,107,75,93,73,72,16,25,68,71
1,30,50,73,51,11,21,60,28,68,63
0,74,48,53,101,42,71,1,86,11,21
0,35,77,110,79,81,106,99,75,63,21
1,15,4,87,85,25,3,21,104,32,71
0,62,68,25,93,112,75,4,71,73,53
1,26,21,7,47,67,72,79,5,41,9
0,17,70,112,47,55,1,85,57,31,11
1,26,85,21,30,42,87,4,80,7,69
1,29,25,37,16,73,26,21,67,22,83
1,62,28,75,73,86,69,3,7,8,74
1,11,68,16,76,9,22,18,7,6,53
0,32,105,112,55,11,100,49,47,62,84
1,62,25,100,11,81,101,85,70,112,29
0,82,39,62,71,35,57,28,51,11,7
1,67,11,71,51,100,53,62,63,106,21
0,21,50,19,1,36,34,28,104,87,44
0,102,6,11,83,25,106,42,36,38,57
1,57,31,44,14,54,35,49,30,7,99
1,93,28,71,107,73,76,72,45,79,104
1,99,45,46,27,104,105,71,12,14,21
0,6,56,101,87,51,112,50,39,55,99
0,11,41,7,83,72,87,49,69,8,21
1,56,67,26,11,36,112,68,73,41,44
1,42,26,86,11,100,39,7,94,14,40
1,50,1,100,75,31,62,25,39,102,52
1,18,42,74,110,5,75,28,34,69,62
1,75,42,106,59,86,100,112,7,39,1
1,14,1,55,68,5,87,91,21,39,69
1,107,100,67,74,9,75,51,93,39,84
1,21,1,26,42,9,4,34,102,43,44
0,69,21,86,12,50,62,97,73,19,85
0,28,50,21,71,95,46,77,75,20,14
1,5,11,93,57,63,21,100,75,28,102
0,60,5,75,112,4,59,89,55,27,93
1,13,62,23,54,39,35,74,51,11,87
1,44,86,29,30,39,3,75,62,88,11
1,5,84,19,14,71,11,62,85,6,26
1,11,112,72,59,102,19,28,47,68,41
0,90,69,28,2,46,61,11,10,26,50
1,99,86,21,42,25,30,19,102,35,26
1,40,99,102,20,32,72,21,62,27,51
1,69,106,109,62,26,29,13,71,68,1
1,99,7,100,50,10,112,93,28,91,19
1,86,96,46,112,10,57,80,21,55,93
1,5,8,12,84,47,106,55,75,62,73
1,21,44,73,57,101,95,45,11,22,69
0,73,85,68,93,100,26,22,71,67,39
0,112,40,42,74,103,67,50,100,11,69
1,26,85,35,70,71,17,102,100,25,74
1,36,99,73,26,85,19,102,106,57,34
1,18,25,22,31,82,67,3,101,85,73
0,98,68,88,43,6,69,15,20,73,11
0,50,39,18,8,44,36,21,93,73,57
0,31,99,47,21,73,80,56,85,84,68
1,36,99,4,104,11,93,28,25,75,30
1,8,47,4,69,5,53,98,42,112,39
1,72,110,89,63,31,40,47,59,74,11
0,35,11,62,112,36,21,59,50,6,65
0,8,27,1,100,46,94,2,50,7,42
0,34,62,25,71,54,101,63,72,88,50
1,28,52,50,59,1,26,21,100,44,87
0,39,8,64,74,51,14,73,70,25,3
1,39,28,94,14,68,99,36,7,78,8
0,8,5,76,81,4,99,100,17,105,9
0,40,39,69,8,25,21,68,5,44,73
0,104,9,7,28,25,53,44,32,21,31
0,32,37,99,47,74,35,106,30,36,54
1,11,55,50,72,100,46,112,9,18,51
0,8,93,5,85,21,35,26,104,53,59
0,25,18,5,71,57,75,39,81,45,97
1,101,2,9,51,42,14,21,106,6,38
1,84,59,95,47,93,70,77,14,44,36
1,64,35,72,5,85,48,53,86,73,34
1,100,94,18,11,111,39,85,19,71,25
0,111,84,0,21,8,28,42,23,74,92
1,17,22,69,86,31,12,84,75,21,7
1,23,58,68,102,99,14,21,112,55,44
1,33,67,10,30,9,75,84,18,17,1
1,26,44,71,73,88,84,21,68,35,98
0,112,100,8,11,21,30,20,42,14,104
1,11,44,110,84,112,43,35,21,19,96
1,100,46,67,25,74,8,20,69,31,11
0,56,86,25,8,35,50,74,72,85,28
0,17,87,8,2,67,1,16,106,22,28
1,2,84,107,74,67,38,26,68,106,25
0,59,112,72,14,105,106,79,35,32,94
1,87,71,11,28,1,55,30,111,72,14
1,104,74,8,5,7,36,11,81,1,14
1,3,2,8,22,55,88,49,15,26,62
1,34,42,80,77,1,26,11,8,13,71
0,72,109,28,104,47,100,21,22,112,1
1,23,69,84,107,72,31,21,89,28,50
1,30,32,99,42,75,21,14,69,11,62
1,14,33,21,36,39,55,104,1,101,106
0,110,44,26,39,100,8,63,104,79,23
0,46,25,14,55,93,11,57,100,42,68
1,39,5,28,32,21,69,112,67,22,85
1,8,5,31,69,74,1,84,46,29,37
0,21,73,41,64,55,11,68,98,1,26
0,42,11,62,102,55,71,69,91,73,28
0,7,89,97,112,110,11,69,21,100,25
1,48,51,106,9,64,100,5,107,67,34
0,7,61,48,39,104,35,93,55,112,14
0,73,20,68,69,10,43,83,28,93,112
1,75,86,54,97,28,71,68,1,43,58
0,46,86,62,42,19,1,26,74,8,29
1,72,21,11,50,36,112,14,73,56,67
0,12,39,75,71,41,28,59,7,104,57
1,9,28,112,51,73,25,21,50,59,72
0,71,74,50,39,106,28,31,21,69,25
0,97,21,101,106,57,31,69,26,12,39
0,1,86,36,11,14,21,89,84,27,44
0,26,67,74,21,7,68,100,11,71,8
1,19,25,102,18,73,11,77,20,23,44
0,21,1,83,47,85,36,31,29,100,18
0,23,6,102,26,14,11,105,71,99,110
0,99,28,21,86,20,57,100,14,7,8
1,54,50,93,70,34,64,19,39,73,112
0,96,11,12,57,100,8,46,21,62,42
0,32,36,100,14,11,62,1,21,31,46
0,73,18,87,64,111,11,16,42,93,100
0,86,34,8,107,21,11,94,30,29,62
0,98,52,42,86,11,9,48,28,4,112
0,58,27,39,97,41,110,11,14,72,112
0,7,11,8,36,57,14,99,28,5,74
1,69,8,86,82,21,84,25,1,90,11
1,69,46,31,106,50,40,68,100,98,93
0,1,68,34,30,7,3,67,62,36,55
1,22,109,28,107,60,9,49,33,5,19
1,70,110,87,39,44,22,104,101,81,1
1,63,5,83,93,39,52,76,46,85,28
1,42,59,30,91,71,88,11,112,74,18
0,1,100,62,11,75,28,74,5,36,56
1,107,23,25,30,18,13,99,6,74,44
1,96,72,87,19,84,25,39,93,101,46
0,47,104,14,34,74,87,8,18,101,21
1,7,34,70,112,57,94,2,25,50,104
1,86,5,110,11,1,46,7,87,4,12
0,63,26,49,25,104,1,112,7,29,60
0,74,65,41,5,102,73,109,2,87,32
1,6,73,74,26,21,79,9,52,106,88
0,2,75,11,28,72,36,99,32,17,7
1,7,63,21,107,40,70,25,104,5,98
1,73,88,62,47,96,53,63,75,14,18
0,50,69,39,94,82,27,9,11,29,67
0,49,70,86,96,64,69,72,28,11,75
1,7,86,21,11,12,112,94,59,37,25
1,62,107,72,86,104,58,33,22,19,31
0,74,64,50,60,70,72,39,112,28,100
0,9,41,74,14,21,62,75,28,34,39
0,20,73,72,84,28,69,25,50,44,71
0,106,51,90,104,42,29,31,8,11,32
1,104,5,106,101,96,100,15,3,48,14
1,50,33,11,99,1,72,39,55,112,26
0,7,61,11,112,39,50,96,76,100,104
0,70,25,21,39,57,95,104,99,26,11
1,74,10,20,60,35,104,82,84,7,68
0,8,86,67,71,17,90,53,93,11,104
0,7,72,11,68,97,44,75,73,23,83
0,39,68,84,8,71,57,42,56,47,100
0,12,47,68,46,45,88,38,62,73,15
0,36,74,112,7,21,26,23,2,98,39
0,45,69,59,50,11,75,7,13,41,46
1,26,98,57,19,25,109,101,39,21,79
1,71,85,11,112,39,57,9,70,29,75
0,39,8,30,50,88,100,11,93,110,9
1,46,54,64,55,12,21,67,38,76,83
0,101,21,93,19,30,69,46,72,86,90
0,91,39,31,8,11,93,21,58,83,7
1,104,16,100,80,74,7,72,21,85,39
1,68,69,93,21,86,101,36,1,74,8
1,89,11,28,44,57,59,50,100,80,31
1,62,26,76,42,75,11,1,9,74,22
1,73,20,69,19,101,14,86,15,26,85
0,11,28,1,50,9,7,25,39,42,59
0,104,21,25,69,73,11,67,27,28,22
0,46,53,98,27,7,44,61,12,17,87
0,19,74,62,91,85,52,28,9,8,88
1,70,59,50,5,101,2,8,36,14,26
1,19,52,57,27,72,91,35,20,2,21
0,34,74,36,71,56,104,100,28,50,99
0,21,38,68,101,77,102,28,5,12,74
1,32,5,14,57,59,30,44,16,75,46
1,31,72,69,11,57,36,96,75,8,40
0,53,18,110,58,93,100,2,29,17,96
0,40,28,22,62,49,56,31,83,67,18
1,100,50,13,6,21,70,56,75,69,20
0,104,9,39,42,52,1,100,75,31,46
0,21,102,30,8,64,93,31,49,106,86
0,100,11,1,97,86,39,42,112,109,67
0,11,9,67,54,8,55,5,106,23,51
0,21,33,26,69,12,100,25,85,75,67
1,21,20,67,22,88,93,60,26,69,46
0,11,3,106,21,69,74,33,48,9,28
1,50,99,55,44,7,22,25,95,68,81
1,107,100,67,76,41,1,106,4,87,39
0,59,57,8,9,67,1,104,14,35,70
1,97,73,14,41,30,100,42,9,11,86
1,106,47,14,62,68,81,20,6,21,7
1,9,36,74,93,85,50,37,51,7,72
1,104,56,26,85,28,39,4,20,21,89
0,15,36,55,91,72,27,95,71,44,10
1,14,91,52,39,18,51,28,12,7,30
1,74,14,60,83,1,85,42,11,92,67
1,28,68,9,7,73,79,17,110,25,42
0,112,52,55,46,1,93,5,73,9,36
0,19,52,26,35,44,38,86,95,15,91
1,52,39,41,2,85,62,36,1,32,71
1,57,25,82,39,30,41,60,110,86,74
0,21,5,70,39,69,15,100,85,72,30
1,42,107,97,32,86,10,5,21,7,70
0,14,75,25,59,8,74,83,104,70,84
1,110,74,7,1,86,20,98,44,40,22
1,48,25,8,21,68,99,106,5,111,73
1,68,21,8,85,14,49,26,63,89,44
0,93,38,74,106,36,50,42,64,110,11
1,52,46,72,84,55,14,37,19,100,32
0,21,112,16,11,89,67,73,25,70,74
1,11,18,73,31,69,62,22,1,55,86
1,64,51,43,18,42,39,28,41,40,87
0,33,75,44,21,74,106,85,79,50,1
0,21,93,19,26,39,47,41,36,35,9
0,72,9,90,21,25,6,39,112,7,11
0,39,51,50,8,96,11,28,47,57,1
0,11,35,15,20,68,43,72,83,73,104
1,106,5,8,40,85,46,87,50,63,97
1,7,69,47,84,75,57,67,39,31,51
0,68,81,7,39,59,30,21,36,67,62
0,14,11,53,69,44,110,8,87,46,64
0,107,47,22,80,60,28,23,72,55,39
0,26,42,68,46,63,104,50,75,14,71
1,46,42,62,32,57,6,35,99,22,7
0,39,21,77,25,4,62,104,45,60,42
0,56,55,68,71,21,8,78,37,31,85
1,21,7,41,46,9,51,39,86,28,20
0,18,86,99,84,6,62,57,34,8,98
0,50,106,87,2,21,59,55,7,22,86
0,47,68,51,44,28,12,59,74,7,50
0,110,34,44,70,98,5,74,41,69,25
0,39,96,112,70,75,99,5,67,22,74
0,50,98,14,79,93,39,19,57,9,23
0,5,86,90,67,21,91,19,72,107,88
1,29,19,74,5,73,54,90,44,21,36
1,72,57,11,83,88,69,30,31,39,93
1,20,70,92,39,62,74,63,91,7,30
1,62,67,71,30,106,63,19,40,86,70
1,100,25,73,67,71,55,104,86,42,21
0,59,1,67,38,7,21,73,104,87,85
1,99,69,67,7,22,21,29,8,30,65
1,7,21,8,5,86,9,25,18,28,23
1,21,29,11,63,5,30,87,46,73,99
0,1,21,11,62,2,79,50,34,104,67
0,100,9,26,2,8,12,28,29,22,7
1,69,111,100,62,11,39,28,88,91,104
0,104,21,30,71,37,90,17,72,44,7
0,15,5,14,43,94,63,62,11,112,1
1,71,20,34,64,12,100,21,74,10,5
1,2,100,95,42,22,12,63,26,11,27
1,14,46,112,48,84,106,21,19,75,7
0,21,8,86,25,51,28,15,68,74,26
1,69,94,19,41,75,30,12,101,72,17
0,2,36,39,104,18,40,86,73,30,54
0,42,70,14,43,59,39,46,87,62,93
0,112,45,44,22,7,56,71,25,51,84
1,42,60,112,46,61,47,19,7,100,25
0,3,74,28,79,8,26,1,14,21,69
1,86,42,73,74,87,7,12,5,56,98
1,44,9,26,16,14,11,7,67,53,110
0,23,11,1,65,53,38,86,5,42,61
0,57,72,2,1,46,61,35,104,31,21
0,36,50,53,39,9,8,20,105,60,51
0,61,86,73,62,80,28,11,68,5,21
0,51,12,11,68,93,17,36,62,41,74
1,57,72,14,11,53,44,30,102,71,56
0,65,86,21,85,42,8,25,69,75,43
1,71,21,15,100,46,65,72,79,28,26
0,74,42,26,100,71,78,67,5,75,21
1,25,72,87,21,28,75,74,27,14,67
1,112,42,72,7,36,26,89,51,76,30
0,2,23,74,18,52,85,1,106,7,20
0,104,46,72,5,30,11,50,67,74,99
0,23,25,39,33,14,31,21,28,44,9
0,14,71,68,100,5,63,104,9,30,21
0,94,70,105,25,101,100,33,93,40,39
1,42,9,106,72,111,100,87,18,25,22
0,25,4,74,8,98,41,50,11,55,42
0,93,85,76,21,40,72,59,87,37,103
0,21,22,51,14,28,42,100,59,110,3
1,55,99,19,86,110,9,81,62,74,80
1,86,8,28,21,5,73,64,11,53,91
1,11,100,27,67,25,6,93,29,62,90
0,16,68,25,21,42,85,5,39,99,70
1,34,112,103,2,44,69,36,55,21,41
0,44,76,20,16,11,74,14,67,1,25
1,8,73,9,107,111,85,1,100,21,68
0,21,106,93,31,104,107,14,53,32,88
0,112,50,55,23,11,98,59,26,73,2
1,11,28,59,50,62,54,14,36,1,85
0,32,28,5,25,104,31,74,78,92,41
1,100,56,67,86,30,7,51,9,77,46
0,21,44,68,59,93,1,39,33,73,86
0,1,7,87,11,69,104,22,55,50,42
